0	1	2	3	4	phrase	tower	unit
757	1000	972萬	2012		3	2	SD
-	1000	970萬	2012		3	2	SD
-	1000	965萬	2012		3	2	SD
-	1000	983萬	2012		3	2	SD
-	1000	961萬	2012		3	2	SD
-	1000	958萬	2012		3	2	SD
-	1000	976萬	2012		3	2	SD
757	1000	1,164萬	2017	22.0%	3	2	SD
-	1000	1,070萬	2018	12.5%	3	2	SD
757	1000	949萬	2012		3	2	SD
757	1000	1,235萬	2017	30.4%	3	2	SD
-	1000	945萬	2012		3	2	SD
757	1000	942萬	2012		3	2	SD
-	1000	957萬	2012		3	2	SD
-	1000	920萬	2014	1.7%	3	2	SD
-	1000	933萬	2012		3	2	SD
757	1000	931萬	2012		3	2	SD
-	1000	929萬	2012		3	2	SD
-	1000	975萬	2012		3	2	SD
-	1000	922萬	2012		3	2	SD
757	1000	1,050萬	2017	14.2%	3	2	SD
-	1000	1,038萬	2016	13.1%	3	2	SD
757	1000	915萬	2012		3	2	SD
757	1000	913萬	2012		3	2	SD
-	1000	911萬	2012		3	2	SD
-	1000	909萬	2012		3	2	SD
-	1000	906萬	2012		3	2	SD
-	1000	904萬	2012		3	2	SD
-	1000	900萬	2012		3	2	SD
757	1000	916萬	2012		3	2	SD
757	1000	1,250萬	2017	39.7%	3	2	SD
757	1000	1,028萬	2016	15.2%	3	2	SD
757	1000	890萬	2012		3	2	SD
757	1000	890萬	2012		3	2	SD
757	1000	890萬	2012		3	2	SD
757	1000	888萬	2012		3	2	SD
757	1000	886萬	2012		3	2	SD
757	1000	886萬	2012		3	2	SD
757	1000	818萬	2014	7.3%	3	2	SD
-	1000	883萬	2012		3	2	SD
-	1000	880萬	2012		3	2	SD
757	1000	776萬	2012		3	2	SD
735	972	864萬	2012		3	2	SD
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	2	NA
688	912	1,040萬	2017	40.2%	3	2	NA
-	912	740萬	2012		3	2	NA
-	912	736萬	2012		3	2	NA
-	912	734萬	2012		3	2	NA
-	912	732萬	2012		3	2	NA
-	912	730萬	2012		3	2	NA
688	912	800萬	2016	9.9%	3	2	NA
-	912	722萬	2012		3	2	NA
-	912	720萬	2012		3	2	NA
688	912	733萬	2012		3	2	NA
-	912	716萬	2012		3	2	NA
-	912	714萬	2012		3	2	NA
-	912	712萬	2012		3	2	NA
-	912	747萬	2012		3	2	NA
-	912	708萬	2012		3	2	NA
-	912	706萬	2012		3	2	NA
688	912	850萬	2015	20.8%	3	2	NA
688	912	938萬	2016	33.6%	3	2	NA
-	912	698萬	2012		3	2	NA
688	912	696萬	2012		3	2	NA
688	912	694萬	2012		3	2	NA
688	912	692萬	2012		3	2	NA
-	912	688萬	2012		3	2	NA
-	912	682萬	2012		3	2	NA
688	912	1,022萬	2017	50.7%	3	2	NA
-	912	676萬	2012		3	2	NA
688	912	672萬	2012		3	2	NA
-	912	670萬	2012		3	2	NA
688	912	668萬	2012		3	2	NA
688	912	680萬	2012		3	2	NA
688	912	664萬	2012		3	2	NA
-	912	662萬	2012		3	2	NA
-	912	835萬	2015	26.5%	3	2	NA
688	912	1,325萬	2018	102.0%	3	2	NA
688	912	770萬	2014	17.7%	3	2	NA
-	912	652萬	2012		3	2	NA
688	912	920萬	2017	41.5%	3	2	NA
-	912	778萬	2014	20.0%	3	2	NA
688	912	1,018萬	2017	57.5%	3	2	NA
-	912	646萬	2012		3	2	NA
-	912	646萬	2012		3	2	NA
688	912	646萬	2012		3	2	NA
-	912	678萬	2012		3	2	NA
688	912	739萬	2014	14.6%	3	2	NA
-	912	643萬	2012		3	2	NA
688	912	1,010萬	2018	55.4%	3	2	NA
688	912	641萬	2012		3	2	NA
667	885	655萬	2012		3	2	NA
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	2	NB
787	1031	821萬	2012		3	2	NB
-	1031	819萬	2012		3	2	NB
-	1031	815萬	2012		3	2	NB
-	1031	1,070萬	2017	31.7%	3	2	NB
787	1031	1,100萬	2017	35.7%	3	2	NB
-	1031	809萬	2012		3	2	NB
-	1031	807萬	2012		3	2	NB
787	1031	760萬	2014	5.1%	3	2	NB
-	1031	945萬	2016	18.3%	3	2	NB
-	1031	797萬	2012		3	2	NB
787	1031	1,250萬	2017	49.5%	3	2	NB
-	1031	793萬	2012		3	2	NB
-	1031	791萬	2012		3	2	NB
-	1031	789萬	2012		3	2	NB
-	1031	787萬	2012		3	2	NB
787	1031	785萬	2012		3	2	NB
-	1031	783萬	2012		3	2	NB
787	1031	781萬	2012		3	2	NB
787	1031	817萬	2012		3	2	NB
-	1031	775萬	2012		3	2	NB
787	1031	773萬	2012		3	2	NB
-	1031	771萬	2012		3	2	NB
-	1031	767萬	2012		3	2	NB
-	1031	761萬	2012		3	2	NB
787	1031	757萬	2012		3	2	NB
-	1031	755萬	2012		3	2	NB
-	1031	751萬	2012		3	2	NB
-	1031	749萬	2012		3	2	NB
787	1031	747萬	2012		3	2	NB
-	1031	745萬	2012		3	2	NB
-	1031	743萬	2012		3	2	NB
787	1031	741萬	2012		3	2	NB
787	1031	739萬	2012		3	2	NB
-	1031	735萬	2012		3	2	NB
787	1031	1,180萬	2018	61.0%	3	2	NB
-	1031	731萬	2012		3	2	NB
-	1031	767萬	2012		3	2	NB
-	1031	727萬	2012		3	2	NB
-	1031	725萬	2012		3	2	NB
-	1031	725萬	2012		3	2	NB
-	1031	725萬	2012		3	2	NB
-	1031	725萬	2012		3	2	NB
-	1031	723萬	2012		3	2	NB
787	1031	723萬	2012		3	2	NB
-	1031	722萬	2012		3	2	NB
-	1031	722萬	2012		3	2	NB
-	1031	720萬	2012		3	2	NB
787	1031	757萬	2012		3	2	NB
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	2	NC
1552	2037	3,640萬	2019	--	3	2	NC
958	1264	1,220萬	2012		3	2	NC
958	1264	1,215萬	2012		3	2	NC
958	1264	1,310萬	2015	8.1%	3	2	NC
-	1264	1,209萬	2012		3	2	NC
958	1264	1,206萬	2012		3	2	NC
-	1264	1,062萬	2012		3	2	NC
-	1264	1,198萬	2012		3	2	NC
-	1264	1,190萬	2014	0.4%	3	2	NC
-	1264	1,192萬	2012		3	2	NC
-	1264	1,189萬	2012		3	2	NC
-	1264	1,187萬	2012		3	2	NC
-	1264	1,184萬	2012		3	2	NC
-	1264	1,181萬	2012		3	2	NC
-	1264	1,178萬	2012		3	2	NC
958	1264	1,820萬	2019	54.9%	3	2	NC
-	1264	1,172萬	2012		3	2	NC
958	1264	1,520萬	2018	30.0%	3	2	NC
-	1264	1,027萬	2012		3	2	NC
-	1264	1,161萬	2012		3	2	NC
958	1264	1,158萬	2012		3	2	NC
958	1264	1,155萬	2012		3	2	NC
-	1264	1,153萬	2012		3	2	NC
-	1264	1,150萬	2012		3	2	NC
-	1264	1,144萬	2012		3	2	NC
-	1264	1,141萬	2012		3	2	NC
-	1264	1,139萬	2012		3	2	NC
958	1264	1,195萬	2012		3	2	NC
958	1264	1,000萬	2012		3	2	NC
-	1264	1,130萬	2012		3	2	NC
-	1264	1,127萬	2012		3	2	NC
-	1264	1,124萬	2012		3	2	NC
-	1264	1,180萬	2012		3	2	NC
958	1264	1,165萬	2016	4.4%	3	2	NC
-	1264	1,113萬	2012		3	2	NC
-	1264	1,110萬	2012		3	2	NC
958	1264	1,107萬	2012		3	2	NC
-	1264	1,105萬	2012		3	2	NC
-	1264	1,208萬	2015	9.6%	3	2	NC
-	1264	1,099萬	2012		3	2	NC
-	1264	1,096萬	2012		3	2	NC
958	1264	1,093萬	2012		3	2	NC
-	1264	1,093萬	2012		3	2	NC
-	1264	1,088萬	2012		3	2	NC
-	1264	1,088萬	2012		3	2	NC
958	1264	1,223萬	2016	12.9%	3	2	NC
-	1264	1,084萬	2012		3	2	NC
958	1264	1,265萬	2016	35.4%	3	2	NC
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	2	ND
757	1000	869萬	2012		3	2	ND
-	1000	983萬	2012		3	2	ND
757	1000	979萬	2012		3	2	ND
757	1000	976萬	2012		3	2	ND
757	1000	974萬	2012		3	2	ND
-	1000	972萬	2012		3	2	ND
-	1000	1,250萬	2018	28.9%	3	2	ND
-	1000	965萬	2012		3	2	ND
-	1000	963萬	2012		3	2	ND
757	1000	961萬	2012		3	2	ND
-	1000	958萬	2012		3	2	ND
-	1000	956萬	2012		3	2	ND
757	1000	1,275萬	2018	33.7%	3	2	ND
-	1000	951萬	2012		3	2	ND
757	1000	969萬	2012		3	2	ND
-	1000	947萬	2012		3	2	ND
-	1000	945萬	2012		3	2	ND
-	1000	942萬	2012		3	2	ND
-	1000	938萬	2012		3	2	ND
757	1000	800萬	2013	14.5%	3	2	ND
-	1000	933萬	2012		3	2	ND
-	1000	931萬	2012		3	2	ND
-	1000	929萬	2012		3	2	ND
-	1000	927萬	2012		3	2	ND
-	1000	1,250萬	2017	35.6%	3	2	ND
-	1000	920萬	2012		3	2	ND
757	1000	918萬	2012		3	2	ND
757	1000	915萬	2012		3	2	ND
757	1000	961萬	2012		3	2	ND
-	1000	911萬	2012		3	2	ND
-	1000	909萬	2012		3	2	ND
-	1000	906萬	2012		3	2	ND
757	1000	1,150萬	2019	27.4%	3	2	ND
-	1000	900萬	2012		3	2	ND
757	1000	1,430萬	2018	56.1%	3	2	ND
-	1000	1,180萬	2017	31.9%	3	2	ND
-	1000	893萬	2012		3	2	ND
757	1000	890萬	2012		3	2	ND
-	1000	890萬	2012		3	2	ND
-	1000	890萬	2012		3	2	ND
757	1000	1,350萬	2018	52.0%	3	2	ND
757	1000	886萬	2012		3	2	ND
-	1000	886萬	2012		3	2	ND
757	1000	883萬	2012		3	2	ND
-	1000	883萬	2012		3	2	ND
757	1000	899萬	2014	2.2%	3	2	ND
757	1000	1,378萬	2018	56.7%	3	2	ND
735	972	880萬	2014	1.9%	3	2	ND
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	3	SA
688	912	742萬	2012		3	3	SA
688	912	740萬	2012		3	3	SA
-	912	736萬	2012		3	3	SA
688	912	880萬	2015	19.9%	3	3	SA
-	912	732萬	2012		3	3	SA
-	912	730萬	2012		3	3	SA
-	912	817萬	2015	13.6%	3	3	SA
688	912	722萬	2012		3	3	SA
-	912	720萬	2012		3	3	SA
688	912	875萬	2015	23.4%	3	3	SA
-	912	707萬	2012		3	3	SA
688	912	705萬	2012		3	3	SA
-	912	703萬	2012		3	3	SA
-	912	701萬	2012		3	3	SA
-	912	1,150萬	2019	61.1%	3	3	SA
688	912	712萬	2012		3	3	SA
688	912	710萬	2012		3	3	SA
-	912	693萬	2012		3	3	SA
-	912	704萬	2012		3	3	SA
-	912	702萬	2012		3	3	SA
688	912	700萬	2012		3	3	SA
-	912	684萬	2012		3	3	SA
688	912	680萬	2012		3	3	SA
688	912	1,320萬	2018	66.0%	3	3	SA
688	912	950萬	2017	34.8%	3	3	SA
688	912	808萬	2016	21.0%	3	3	SA
-	912	668萬	2012		3	3	SA
-	912	668萬	2012		3	3	SA
688	912	682萬	2012		3	3	SA
-	912	750萬	2014	12.3%	3	3	SA
-	912	656萬	2012		3	3	SA
-	912	670萬	2012		3	3	SA
-	912	656萬	2012		3	3	SA
-	912	670萬	2012		3	3	SA
-	912	670萬	2012		3	3	SA
-	912	653萬	2012		3	3	SA
688	912	842萬	2015	29.0%	3	3	SA
-	912	653萬	2012		3	3	SA
688	912	646萬	2012	1.0%	3	3	SA
-	912	653萬	2012		3	3	SA
688	912	920萬	2017	38.0%	3	3	SA
-	912	650萬	2012		3	3	SA
688	912	1,035萬	2017	59.3%	3	3	SA
-	912	650萬	2012		3	3	SA
-	912	628萬	2012		3	3	SA
-	912	623萬	2012		3	3	SA
688	912	649萬	2012		3	3	SA
666	884	810萬	2014	21.5%	3	3	SA
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	3	SB
786	1030	1,280萬	2019	44.1%	3	3	SB
786	1030	818萬	2012		3	3	SB
786	1030	814萬	2012		3	3	SB
-	1030	812萬	2012		3	3	SB
786	1030	912萬	2014	12.6%	3	3	SB
786	1030	808萬	2012		3	3	SB
786	1030	1,360萬	2018	68.8%	3	3	SB
-	1030	800萬	2012		3	3	SB
786	1030	798萬	2012		3	3	SB
786	1030	796萬	2012		3	3	SB
786	1030	794萬	2012		3	3	SB
-	1030	820萬	2014	3.5%	3	3	SB
-	1030	790萬	2012		3	3	SB
-	1030	829萬	2012		3	3	SB
786	1030	1,290萬	2018	64.1%	3	3	SB
-	1030	784萬	2012		3	3	SB
786	1030	1,030萬	2017	31.7%	3	3	SB
-	1030	780萬	2012		3	3	SB
786	1030	1,000萬	2017	28.9%	3	3	SB
-	1030	774萬	2012		3	3	SB
786	1030	772萬	2012		3	3	SB
786	1030	770萬	2012		3	3	SB
786	1030	766萬	2012		3	3	SB
786	1030	1,040萬	2017	23.8%	3	3	SB
786	1030	756萬	2012		3	3	SB
786	1030	754萬	2012		3	3	SB
786	1030	900萬	2016	20.0%	3	3	SB
787	1030	748萬	2012		3	3	SB
786	1030	746萬	2012		3	3	SB
-	1030	744萬	2012		3	3	SB
786	1030	1,205萬	2019	62.4%	3	3	SB
786	1030	779萬	2012		3	3	SB
-	1030	738萬	2012		3	3	SB
-	1030	734萬	2012		3	3	SB
-	1030	732萬	2012		3	3	SB
-	1030	730萬	2012		3	3	SB
-	1030	728萬	2012		3	3	SB
786	1030	1,000萬	2017	37.7%	3	3	SB
-	1030	724萬	2012		3	3	SB
786	1030	910萬	2016	25.6%	3	3	SB
-	1030	762萬	2012		3	3	SB
-	1030	800萬	2014	10.4%	3	3	SB
786	1030	1,040萬	2017	36.8%	3	3	SB
-	1030	723萬	2012		3	3	SB
-	1030	721萬	2012		3	3	SB
786	1030	721萬	2012		3	3	SB
-	1030	719萬	2012		3	3	SB
786	1030	719萬	2012		3	3	SB
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	3	SC
1552	2037	2,444萬	2012		3	3	SC
958	1264	1,064萬	2012		3	3	SC
958	1264	1,082萬	2012		3	3	SC
958	1264	1,057萬	2012		3	3	SC
958	1264	1,284萬	2015	21.8%	3	3	SC
958	1264	1,074萬	2012		3	3	SC
-	1264	1,049萬	2012		3	3	SC
958	1264	1,200萬	2014	14.9%	3	3	SC
-	1264	1,042萬	2012		3	3	SC
-	1264	1,061萬	2012		3	3	SC
-	1264	1,037萬	2012		3	3	SC
-	1264	1,035萬	2012		3	3	SC
-	1264	1,032萬	2012		3	3	SC
958	1264	1,030萬	2012		3	3	SC
958	1264	1,027萬	2012		3	3	SC
958	1264	1,025萬	2012		3	3	SC
958	1264	1,288萬	2015	26.0%	3	3	SC
-	1264	1,020萬	2012		3	3	SC
-	1264	1,036萬	2012		3	3	SC
-	1264	1,280萬	2016	23.8%	3	3	SC
-	1264	1,500萬	2018	45.5%	3	3	SC
-	1264	1,029萬	2012		3	3	SC
958	1264	1,017萬	2012		3	3	SC
-	1264	1,002萬	2012		3	3	SC
-	1264	1,018萬	2012		3	3	SC
-	1264	995萬	2011		3	3	SC
958	1264	993萬	2012		3	3	SC
-	1264	990萬	2011		3	3	SC
958	1264	988萬	2012		3	3	SC
958	1264	1,270萬	2016	28.9%	3	3	SC
-	1264	983萬	2012		3	3	SC
958	1264	980萬	2012		3	3	SC
958	1264	1,050萬	2014	5.2%	3	3	SC
-	1264	973萬	2012		3	3	SC
958	1264	991萬	2012		3	3	SC
-	1264	1,300萬	2015	34.3%	3	3	SC
-	1264	965萬	2012		3	3	SC
-	1264	963萬	2012		3	3	SC
958	1264	972萬	2012		3	3	SC
-	1264	978萬	2012		3	3	SC
-	1264	967萬	2012		3	3	SC
-	1264	965萬	2012		3	3	SC
958	1264	950萬	2012		3	3	SC
-	1264	946萬	2012		3	3	SC
-	1264	954萬	2012		3	3	SC
-	1264	942萬	2012		3	3	SC
958	1264	941萬	2012		3	3	SC
958	1264	934萬	2012		3	3	SC
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	3	SD
757	1000	869萬	2012		3	3	SD
757	1000	867萬	2012		3	3	SD
757	1000	970萬	2016	12.3%	3	3	SD
757	1000	894萬	2012		3	3	SD
757	1000	1,145萬	2017	33.2%	3	3	SD
-	1000	847萬	2012		3	3	SD
-	1000	888萬	2012		3	3	SD
-	1000	896萬	2012		3	3	SD
757	1000	1,175萬	2017	33.3%	3	3	SD
-	1000	1,200萬	2019	41.6%	3	3	SD
-	1000	1,000萬	2016	14.0%	3	3	SD
-	1000	920萬	2014	9.1%	3	3	SD
757	1000	1,190萬	2017	35.2%	3	3	SD
757	1000	890萬	2012		3	3	SD
757	1000	1,280萬	2019	44.2%	3	3	SD
-	1000	826萬	2011		3	3	SD
757	1000	1,050萬	2015	27.5%	3	3	SD
-	1000	839萬	2011		3	3	SD
757	1000	818萬	2011		3	3	SD
-	1000	816萬	2011		3	3	SD
-	1000	814萬	2011		3	3	SD
-	1000	812萬	2011		3	3	SD
-	1000	810萬	2011		3	3	SD
757	1000	808萬	2011		3	3	SD
757	1000	821萬	2011		3	3	SD
-	1000	802萬	2012		3	3	SD
-	1000	817萬	2012		3	3	SD
757	1000	815萬	2012		3	3	SD
757	1000	813萬	2011		3	3	SD
-	1000	794萬	2011		3	3	SD
-	1000	792萬	2011		3	3	SD
757	1000	900萬	2014	11.6%	3	3	SD
-	1000	788萬	2011		3	3	SD
-	1000	784萬	2011		3	3	SD
-	1000	782萬	2011		3	3	SD
757	1000	1,088萬	2017	36.6%	3	3	SD
-	1000	778萬	2011		3	3	SD
757	1000	776萬	2011		3	3	SD
757	1000	774萬	2011		3	3	SD
757	1000	875萬	2014	11.0%	3	3	SD
757	1000	1,168萬	2018	51.6%	3	3	SD
-	1000	784萬	2011		3	3	SD
-	1000	766萬	2011		3	3	SD
757	1000	773萬	2012		3	3	SD
757	1000	760萬	2012		3	3	SD
-					3	3	SD
757	1000	842萬	2014	10.3%	3	3	SD
735	972	764萬	2011		3	3	SD
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	3	NA
688	912	742萬	2012		3	3	NA
688	912	740萬	2012		3	3	NA
688	912	727萬	2012		3	3	NA
688	912	734萬	2012		3	3	NA
688	912	732萬	2012		3	3	NA
688	912	730萬	2012		3	3	NA
688	912	728萬	2012		3	3	NA
-	912	713萬	2012		3	3	NA
-	912	726萬	2012		3	3	NA
-	912	705萬	2014	0.6%	3	3	NA
-	912	900萬	2015	27.2%	3	3	NA
-	912	705萬	2012		3	3	NA
-	912	703萬	2012		3	3	NA
688	912	701萬	2012		3	3	NA
-	912	699萬	2012		3	3	NA
-	912	697萬	2012		3	3	NA
-	912	695萬	2012		3	3	NA
-	912	693萬	2012		3	3	NA
-	912	689萬	2012		3	3	NA
-	912	688萬	2012		3	3	NA
-	912	686萬	2012		3	3	NA
688	912	684萬	2012		3	3	NA
-	912	680萬	2012		3	3	NA
688	912	688萬	2012		3	3	NA
-	912	670萬	2012		3	3	NA
-	912	1,200萬	2018	79.7%	3	3	NA
688	912	668萬	2012		3	3	NA
-	912	682萬	2012		3	3	NA
688	912	880萬	2016	25.2%	3	3	NA
-	912	668萬	2012		3	3	NA
688	912	656萬	2012		3	3	NA
688	912	662萬	2012		3	3	NA
-	912	670萬	2012		3	3	NA
-	912	656萬	2012		3	3	NA
-	912	670萬	2012		3	3	NA
688	912	653萬	2012		3	3	NA
-	912	687萬	2012		3	3	NA
-	912	648萬	2012		3	3	NA
688	912	667萬	2012		3	3	NA
-	912	644萬	2012		3	3	NA
688	912	653萬	2012		3	3	NA
-	912	639萬	2012		3	3	NA
688	912	950萬	2019	46.2%	3	3	NA
688	912	650萬	2012		3	3	NA
-	912	649萬	2012		3	3	NA
-	912	649萬	2012		3	3	NA
688	912	1,088萬	2018	45.1%	3	3	NA
667	885	653萬	2012		3	3	NA
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	3	NB
787	1031	1,370萬	2018	65.5%	3	3	NB
-	1031	809萬	2011		3	3	NB
-	1031	805萬	2012		3	3	NB
-	1031	813萬	2012		3	3	NB
787	1031	900萬	2016	12.4%	3	3	NB
-	1031	799萬	2012		3	3	NB
-	1031	814萬	2012		3	3	NB
787	1031	791萬	2012		3	3	NB
-	1031	805萬	2012		3	3	NB
-	1031	787萬	2012		3	3	NB
787	1031	785萬	2011		3	3	NB
787	1031	870萬	2014	11.1%	3	3	NB
-	1031	781萬	2012		3	3	NB
787	1031	820萬	2012		3	3	NB
787	1031	870萬	2014	12.0%	3	3	NB
787	1031	930萬	2016	20.0%	3	3	NB
787	1031	773萬	2012		3	3	NB
787	1031	921萬	2016	19.5%	3	3	NB
787	1031	888萬	2016	15.8%	3	3	NB
787	1031	765萬	2012		3	3	NB
787	1031	779萬	2012		3	3	NB
787	1031	1,402萬	2018	56.1%	3	3	NB
-	1031	797萬	2012		3	3	NB
-	1031	751萬	2012		3	3	NB
787	1031	940萬	2016	25.8%	3	3	NB
-	1031	745萬	2011		3	3	NB
-	1031	741萬	2012		3	3	NB
786	1031	755萬	2011		3	3	NB
787	1031	737萬	2012		3	3	NB
-	1031	735萬	2012		3	3	NB
-	1031	749萬	2012		3	3	NB
787	1031	747萬	2012		3	3	NB
-	1031	745萬	2012		3	3	NB
787	1031	860萬	2016	18.5%	3	3	NB
-	1031	724萬	2012		3	3	NB
-	1031	723萬	2012		3	3	NB
-	1031	723萬	2012		3	3	NB
787	1031	1,080萬	2017	49.4%	3	3	NB
-	1031	723萬	2012		3	3	NB
-	1031	723萬	2012		3	3	NB
787	1031	721萬	2012		3	3	NB
-	1031	737萬	2012		3	3	NB
-	1031	722萬	2012		3	3	NB
-	1031	845萬	2016	17.1%	3	3	NB
-	1031	722萬	2012		3	3	NB
-	1031	702萬	2012		3	3	NB
-	1031	694萬	2012		3	3	NB
787	1031	686萬	2012		3	3	NB
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	3	NC
1552	2037	2,496萬	2012		3	3	NC
958	1264	1,087萬	2011		3	3	NC
958	1264	1,258萬	2015	18.8%	3	3	NC
-	1264	2,000萬	2018	87.0%	3	3	NC
958	1264	1,054萬	2012		3	3	NC
958	1264	1,536萬	2017	46.0%	3	3	NC
958	1264	1,060萬	2012	1.0%	3	3	NC
958	1264	1,550萬	2019	46.7%	3	3	NC
958	1264	1,042萬	2011		3	3	NC
958	1264	1,828萬	2018	38.5%	3	3	NC
-	1264	1,037萬	2011		3	3	NC
958	1264	1,047萬	2012		3	3	NC
-	1264	1,044萬	2012		3	3	NC
-	1264	1,030萬	2011		3	3	NC
-	1264	1,039萬	2012		3	3	NC
-	1264	1,025萬	2012		3	3	NC
-	1264	1,044萬	2011		3	3	NC
-	1264	1,020萬	2011		3	3	NC
-	1264	1,015萬	2012		3	3	NC
-	1264	1,245萬	2015	23.0%	3	3	NC
-	1264	1,022萬	2012		3	3	NC
-	1264	1,007萬	2012		3	3	NC
958	1264	1,005萬	2011		3	3	NC
958	1264	1,024萬	2011		3	3	NC
958	1264	1,018萬	2012		3	3	NC
-	1264	1,016萬	2011		3	3	NC
-	1264	1,013萬	2011		3	3	NC
-	1264	990萬	2011		3	3	NC
958	1264	1,008萬	2012		3	3	NC
-	1264	985萬	2012		3	3	NC
-	1264	983萬	2011		3	3	NC
958	1264	1,001萬	2011		3	3	NC
958	1264	978萬	2011		3	3	NC
-	1264	973萬	2011		3	3	NC
-	1264	991萬	2011		3	3	NC
-	1264	968萬	2011		3	3	NC
-	1264	986萬	2011		3	3	NC
-	1264	983萬	2011		3	3	NC
-	1264	960萬	2011		3	3	NC
-	1264	978萬	2011		3	3	NC
-	1264	976萬	2011		3	3	NC
-	1264	953萬	2012		3	3	NC
-	1264	970萬	2012		3	3	NC
-	1264	1,400萬	2019	47.9%	3	3	NC
-	1264	943萬	2012		3	3	NC
-	1264	937萬	2012		3	3	NC
-	1264	940萬	2012		3	3	NC
958	1264	1,250萬	2017	34.4%	3	3	NC
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	3	ND
757	1000	869萬	2012		3	3	ND
757	1000	867萬	2012		3	3	ND
757	1000	853萬	2012		3	3	ND
-	1000	861萬	2012		3	3	ND
-	1000	892萬	2012		3	3	ND
-	1000	890萬	2012		3	3	ND
757	1000	897萬	2012	1.0%	3	3	ND
757	1000	1,230萬	2017	39.2%	3	3	ND
757	1000	1,283萬	2019	42.5%	3	3	ND
757	1000	1,190萬	2017	32.5%	3	3	ND
-	1000	836萬	2011		3	3	ND
-	1000	844萬	2012	0.9%	3	3	ND
-	1000	849萬	2012		3	3	ND
757	1000	830萬	2011		3	3	ND
-	1000	949萬	2012		3	3	ND
-	1000	826萬	2011		3	3	ND
757	1000	824萬	2011		3	3	ND
-	1000	822萬	2012		3	3	ND
-	1000	828萬	2012		3	3	ND
-	1000	816萬	2012		3	3	ND
757	1000	814萬	2011		3	3	ND
757	1000	829萬	2011		3	3	ND
-	1000	827萬	2011		3	3	ND
-	1000	808萬	2011		3	3	ND
757	1000	910萬	2014	13.2%	3	3	ND
-	1000	802萬	2011		3	3	ND
-	1000	800萬	2011		3	3	ND
-	1000	798萬	2011		3	3	ND
757	1000	813萬	2011		3	3	ND
-	1000	794萬	2011		3	3	ND
757	1000	1,525萬	2018	92.6%	3	3	ND
-	1000	790萬	2012		3	3	ND
757	1000	788萬	2011		3	3	ND
757	1000	1,246萬	2018	55.6%	3	3	ND
757	1000	1,010萬	2017	26.5%	3	3	ND
-	1000	797萬	2011		3	3	ND
-	1000	778萬	2011		3	3	ND
757	1000	916萬	2015	15.6%	3	3	ND
757	1000	818萬	2014	3.5%	3	3	ND
757	1000	850萬	2014	7.8%	3	3	ND
757	1000	900萬	2017	16.9%	3	3	ND
-	1000	768萬	2012		3	3	ND
757	1000	782萬	2011		3	3	ND
757	1000	1,038萬	2015	33.2%	3	3	ND
757	1000	896萬	2014	17.8%	3	3	ND
757	1000	755萬	2012		3	3	ND
757	1000	1,140萬	2017	49.4%	3	3	ND
787	972	764萬	2011		3	3	ND
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	4	SA
688	912	742萬	2012		3	4	SA
688	912	740萬	2012		3	4	SA
-	912	736萬	2012		3	4	SA
688	912	880萬	2015	19.9%	3	4	SA
-	912	732萬	2012		3	4	SA
-	912	730萬	2012		3	4	SA
-	912	817萬	2015	13.6%	3	4	SA
688	912	722萬	2012		3	4	SA
-	912	720萬	2012		3	4	SA
688	912	875萬	2015	23.4%	3	4	SA
-	912	707萬	2012		3	4	SA
688	912	705萬	2012		3	4	SA
-	912	703萬	2012		3	4	SA
-	912	701萬	2012		3	4	SA
-	912	1,150萬	2019	61.1%	3	4	SA
688	912	712萬	2012		3	4	SA
688	912	710萬	2012		3	4	SA
-	912	693萬	2012		3	4	SA
-	912	704萬	2012		3	4	SA
-	912	702萬	2012		3	4	SA
688	912	700萬	2012		3	4	SA
-	912	684萬	2012		3	4	SA
688	912	680萬	2012		3	4	SA
688	912	1,320萬	2018	66.0%	3	4	SA
688	912	950萬	2017	34.8%	3	4	SA
688	912	808萬	2016	21.0%	3	4	SA
-	912	668萬	2012		3	4	SA
-	912	668萬	2012		3	4	SA
688	912	682萬	2012		3	4	SA
-	912	750萬	2014	12.3%	3	4	SA
-	912	656萬	2012		3	4	SA
-	912	670萬	2012		3	4	SA
-	912	656萬	2012		3	4	SA
-	912	670萬	2012		3	4	SA
-	912	670萬	2012		3	4	SA
-	912	653萬	2012		3	4	SA
688	912	842萬	2015	29.0%	3	4	SA
-	912	653萬	2012		3	4	SA
688	912	646萬	2012	1.0%	3	4	SA
-	912	653萬	2012		3	4	SA
688	912	920萬	2017	38.0%	3	4	SA
-	912	650萬	2012		3	4	SA
688	912	1,035萬	2017	59.3%	3	4	SA
-	912	650萬	2012		3	4	SA
-	912	628萬	2012		3	4	SA
